Time ,Month ,Plot,Diversity ,Nutrients,Sediment,Treatment ,Fuc_Ves,Fuc_Ser,Cho_Cri,Osm_sp,Cla_Rup,Rhizo_rip,Porphyra,Ulva_Lac,Ulva_Int,Dic_Dic,Ecto,Cerem,Poly_Fuc,Dum_cort,Lom_Art,Pal_Pal,Gel_cri,cor_ofi,clad_sp ,conp_tho,clad_spong,Byopsis_sp,chylo_vert,Cha_Lin,Gre_Fil,Lam_Juv,Cer_Ech,Cer_Spiky ,Leath_Dif ,Fuc_Juv,Bro_Flu,Mas_Stel,Osm_Hyb,Lith,Hilden
2,October'15,L,C,N1,S1,C_N1_S1,14.0625,0,20.3125,25,0,0,0,0,1,1.5625,0,0,0,1,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1.5625
2,October'15,M,B,N1,S1,B_N1_S1,45.3125,0,14.0625,37.5,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,1.5625
2,October'15,N,A,N1,S1,A_N1_S1,34.375,4.6875,14.0625,23.4375,1.5625,0,0,39.0625,12.5,0,3.125,1.5625,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
3,November'15 ,1,B,N0,S0,B_N0_S0,17.1875,0,1,12.5,0,1.5625,0,1.5625,1,0,1.5625,0,0,1,0,1.5625,1,0,0,0,1.5625,0,0,0,0,1,0,0,0,0,0,0,0,56.25,0
3,November'15 ,2,C,N0,S0,C_N0_S0,29.6875,3.125,7.8125,62.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,21.875,1
3,November'15 ,3,C,N0,S0,C_N0_S0,29.6875,0,3.125,60.9375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,1
3,November'15 ,4,B,N0,S0,B_N0_S0,31.25,0,43.75,37.5,1.5625,0,0,1,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,3.125,0,1,0,0,0,0,0,0,0,26.5625,1
3,November'15 ,5,B,N1,S0,B_N1_S0,28.125,0,6.25,53.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,28.125,1
3,November'15 ,6,A,N0,S0,A_N0_S0,14.0625,0,0,45.3125,1,6.25,0,1,0,0,1,0,0,0,1.5625,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,1.5625
3,November'15 ,7,A,N0,S0,A_N0_S0,64.0625,4.6875,26.5625,32.8125,1.5625,0,0,12.5,0,0,1.5625,3.125,0,0,1.5625,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1
3,November'15 ,8,C,N1,S0,C_N1_S0,20.3125,0,15.625,53.125,0,1.5625,0,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,25,0
3,November'15 ,9,D,N1,S1,D_N1_S1,0,0,68.75,21.875,1,1,0,1,0,6.25,0,4.6875,0,1.5625,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,1.5625
3,November'15 ,10,C,N1,S1,C_N1_S1,6.25,0,9.375,56.25,0,0,0,1.5625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,November'15 ,11,B,N1,S1,B_N1_S1,1.5625,6.25,17.1875,48.4375,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1.5625
3,November'15 ,14,A,N1,S0,A_N1_S0,0,4.6875,12.5,35.9375,0,0,0,7.8125,1.5625,0,3.125,3.125,0,0,1.5625,3.125,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1.5625
3,November'15 ,15,C,N0,S0,C_N0_S0,28.125,93.75,15.625,15.625,1,0,0,0,0,0,0,1.5625,0,0,0,0,1.5625,4.6875,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,3.125
3,November'15 ,16,A,N0,S1,A_N0_S1,42.1875,0,12.5,70.3125,0,0,0,1.5625,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1875,0
3,November'15 ,17,B,N0,S1,B_N0_S1,7.8125,0,43.75,35.9375,1.5625,0,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1875,1.5625
3,November'15 ,18,B,N0,S1,B_N0_S1,18.75,0,9.375,23.4375,1,3.125,0,0,1,1.5625,0,9.375,0,0,1.5625,0,0,1.5625,0,0,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,14.0625,0
3,November'15 ,19,A,N0,S1,A_N0_S1,32.8125,1,39.0625,23.4375,0,0,0,1.5625,0,0,0,1.5625,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
3,November'15 ,20,A,N0,S1,A_N0_S1,18.75,0,0,29.6875,0,6.25,0,3.125,0,0,1.5625,0,0,0,0,4.6875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0
3,November'15 ,21,D,N0,S0,D_N0_S0,3.125,0,81.25,0,28.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,10.9375,3.125
3,November'15 ,23,A,N1,S0,A_N1_S0,0,29.6875,64.0625,14.0625,4.6875,0,0,7.8125,1.5625,0,0,4.6875,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,November'15 ,24,B,N1,S0,B_N1_S0,0,0,3.125,45.3125,0,0,0,0,0,0,0,1.5625,0,1.5625,0,0,0,1.5625,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,26.5625,1.5625
3,November'15 ,25,B,N1,S1,B_N1_S1,0,0,23.4375,45.3125,0,0,0,0,0,0,0,1.5625,0,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,1.5625
3,November'15 ,26,C,N1,S1,C_N1_S1,0,0,67.1875,25,1.5625,0,0,0,0,0,0,1.5625,0,0,0,0,0,4.6875,0,0,4.6875,0,0,1.5625,0,0,0,0,0,0,0,0,0,3.125,0
3,November'15 ,27,C,N1,S0,C_N1_S0,4.6875,0,0,40.625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,1
3,November'15 ,28,C,N1,S1,C_N1_S1,15.625,0,68.75,23.4375,1,0,0,0,0,0,0,10.9375,0,0,1.5625,0,3.125,1.5625,0,0,1,0,0,1.5625,0,0,0,0,0,0,0,0,0,10.9375,0
3,November'15 ,29,D,N1,S1,D_N1_S1,12.5,0,3.125,35.9375,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,28.125
3,November'15 ,30,A,N1,S1,A_N1_S1,6.25,0,42.1875,57.8125,0,3.125,0,1.5625,0,0,0,4.6875,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1.5625
3,November'15 ,31,B,N0,S0,B_N0_S0,56.25,53.125,3.125,29.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.625,1
3,November'15 ,32,A,N0,S0,A_N0_S0,12.5,3.125,23.4375,10.375,1,0,3.125,18.75,1,0,0,15.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1
3,November'15 ,33,C,N0,S0,C_N0_S0,17.1875,0,17.1875,37.5,1,1,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.3125,1.5625
3,November'15 ,34,B,N0,S0,B_N0_S0,4.6875,0,29.6875,60.9375,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,0
3,November'15 ,35,D,N0,S1,D_N0_S1,1.5625,0,29.6875,46.875,0,3.125,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,20.3125,15.625
3,November'15 ,36,A,N0,S1,A_N0_S1,14.0625,3.125,29.6875,27.5625,1,0,0,1,1,0,1,9.375,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1
3,November'15 ,37,C,N0,S1,C_N0_S1,6.25,0,20.3125,65.625,3.125,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,1
3,November'15 ,38,D,N0,S1,D_N0_S1,7.8125,0,3.125,40.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,7.8125
3,November'15 ,40,A,N0,S1,A_N0_S1,9.375,1,50,12.5,0,0,0,3.125,0,1.5625,0,15.625,21.875,0,0,0,0,1,3.125,0,4.6875,0,0,1,0,0,0,0,0,0,0,0,0,6.25,0
3,November'15 ,41,D,N0,S0,D_N0_S0,4.6875,0,21.875,56.25,10.9375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8125,4.6875
3,November'15 ,42,C,N1,S0,C_N1_S0,85.9375,0,4.6875,70.3125,0,0,0,0,0,1.5625,0,4.6875,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
3,November'15 ,44,B,N1,S0,B_N1_S0,1.5625,0,0,21.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0
3,November'15 ,45,B,N1,S1,B_N1_S1,1.5625,0,0,32.8125,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
3,November'15 ,46,C,N0,S1,C_N0_S1,0,0,4.6875,23.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,0
3,November'15 ,47,A,N1,S1,A_N1_S1,39.0625,0,3.125,32.25,0,0,0,4.6875,0,0,0,1.5625,0,0,0,10.9375,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,26.5625,1
3,November'15 ,48,D,N1,S0,D_N1_S0,0,0,64.0625,25,1.5625,1.5625,0,0,0,7.8125,0,0,0,3.125,0,0,0,6.25,0,0,1.5625,0,0,3.125,0,0,0,0,0,0,0,0,0,26.5625,1.5625
3,November'15 ,49,B,N0,S1,B_N0_S1,67.1875,3.125,35.9375,57.8125,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,18.75,3.125
3,November'15 ,50,A,N0,S0,A_N0_S0,45.3125,6.25,10.9375,23.4375,1.5625,4.6875,4.6875,4.6875,1.5625,0,1.5625,1,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,1
3,November'15 ,52,D,N0,S0,D_N0_S0,21.875,0,15.625,67.1875,0,4.6875,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,7.8125
3,November'15 ,53,A,N0,S0,A_N0_S0,12.5,10.9375,17.1875,32.8125,0,0,0,7.8125,3.125,0,3.125,3.125,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,3.125
3,November'15 ,54,D,N0,S1,D_N0_S1,18.75,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.375
3,November'15 ,56,D,N1,S0,D_N1_S0,10.9375,0,7.8125,54.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,10.9375
3,November'15 ,57,D,N1,S1,D_N1_S1,0,0,73.4375,7.8125,1.5625,0,0,0,1,4.6875,0,4.6875,3.125,0,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0
3,November'15 ,58,D,N0,S0,D_N0_S0,79.6875,29.6875,35.9375,12.5,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,35.9375,0,0,0,6.25,0,0,1.5625,0,0,0,0,0,0,0,0,0,28.125,6.25
3,November'15 ,59,C,N0,S0,C_N0_S0,0,0,29.6875,39.0625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.875,1.5625
3,November'15 ,60,C,N0,S1,C_N0_S1,21.875,0,12.5,46.875,0,1.5625,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1875,1.5625
3,November'15 ,62,D,N0,S1,D_N0_S1,9.375,0,45.3125,60.9375,3.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0
3,November'15 ,63,C,N1,S0,C_N1_S0,1.5625,0,0,45.3125,0,3.125,0,1,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
3,November'15 ,64,D,N1,S0,D_N1_S0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,6.25
3,November'15 ,65,B,N0,S1,B_N0_S1,37.5,0,35.9375,70.3125,1,0,0,0,0,0,0,1,0,0,1.5625,0,0,1.5625,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,9.375,1.5625
3,November'15 ,66,D,N1,S1,D_N1_S1,40.625,0,62.5,73.4375,3.125,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1.5625
3,November'15 ,67,B,N1,S0,B_N1_S0,67.1875,0,9.375,28.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9375,4.6875
3,November'15 ,68,D,N0,S0,D_N0_S0,43.75,0,42.1875,68.75,1.5625,3.125,0,0,0,0,0,0,0,1,0,0,4.6875,1.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.4375,1.5625
3,November'15 ,69,A,N1,S0,A_N1_S0,12.5,7.8125,35.9375,62.5,1.5625,0,0,4.6875,0,0,1.5625,3.125,0,0,1.5625,3.125,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1
3,November'15 ,70,C,N1,S1,C_N1_S1,48.4375,14.0625,29.6875,35.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,1.5625
3,November'15 ,72,D,N0,S1,D_N0_S1,18.75,0,60.9375,59.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,1
3,November'15 ,86,D,N1,S0,D_N1_S0,10.9375,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,3.125
3,November'15 ,99,D,N1,S1,D_N1_S1,43.75,0,85.9375,46.875,6.25,1.5625,0,0,0,0,0,0,0,0,1.5625,0,3.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1.5625
3,November'15 ,24*,D,N1,S0,D_N1_S0,9.375,0,37.5,62.5,3.125,0,0,0,0,9.375,0,0,7.8125,4.6875,0,0,0,14.0625,0,0,1.5625,0,0,1.5625,0,0,0,0,0,0,0,0,0,14.0625,4.6875
3,November'15 ,A,C,N0,S1,C_N0_S1,45.3125,0,1.5625,34.375,0,0,0,0,0,0,0,1.5625,0,0,0,0,1,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,10.9375,1
3,November'15 ,B,A,N1,S1,A_N1_S1,21.875,0,0,7.8125,0,1,3.125,56.25,14.0625,0,0,3.125,0,0,0,1,1,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0
3,November'15 ,C,B,N1,S1,B_N1_S1,4.6875,0,31.25,4.6875,0,0,0,0,0,4.6875,0,0,23.4375,0,0,0,0,3.125,1.5625,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,20.3125,1
3,November'15 ,D,C,N0,S1,C_N0_S1,6.25,0,0,32.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0
3,November'15 ,E,B,N0,S0,B_N0_S0,1.5625,0,0,1.5625,0,1.5625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,November'15 ,F,A,N1,S1,A_N1_S1,39.0625,0,0,29.6875,1.5625,14.0625,0,9.375,3.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,4.6875,1
3,November'15 ,G,C,N1,S0,C_N1_S0,3.125,0,21.875,34.375,0,1.5625,0,0,1,0,0,1.5625,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5625,1.5625
3,November'15 ,H,B,N0,S1,B_N0_S1,1.5625,0,1,26.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,November'15 ,I,A,N1,S0,A_N1_S0,62.5,0,20.3125,23.4375,0,1.5625,0,12.5,3.125,0,1.5625,6.25,0,0,1,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1
3,November'15 ,J,B,N1,S0,B_N1_S0,65.625,0,3.125,21.875,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0
3,November'15 ,K,A,N1,S0,A_N1_S0,54.6875,3.125,6.25,28.125,0,0,3.125,25,4.6875,0,0,0,0,0,0,0,1.5625,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,November'15 ,L,C,N1,S1,C_N1_S1,14.0625,0,28.125,23.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6875,1
3,November'15 ,M,B,N1,S1,B_N1_S1,64.0625,3.125,10.9375,40.625,0,1.5625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,9.375,1
3,November'15 ,N,A,N1,S1,A_N1_S1,34.375,6.25,12.5,21.875,0,0,0,34.375,7.8125,0,0,1.5625,0,0,0,1.5625,1.5625,0,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0
4,December'15,1,B,N0,S0,B_N0_S0,18.75,0,3.125,12.5,1,1,0,1,0,0,0,0,0,0,0,3.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0
4,December'15,2,C,N0,S0,C_N0_S0,18.75,4.6875,6.25,53.125,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
4,December'15,3,C,N0,S0,C_N0_S0,25,0,1.5625,64.0625,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,1
4,December'15,4,B,N0,S0,B_N0_S0,28.125,0,43.75,26.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1875,1.5625
4,December'15,5,B,N1,S0,B_N1_S0,20.3125,0,4.6875,35.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625,0,0,0,0,0,0,0,0,0,35.9375,3.125
4,December'15,6,A,N0,S0,A_N0_S0,17.1875,4.6875,0,45.3125,0,0,0,1.5625,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.875,0
4,December'15,7,A,N0,S0,A_N0_S0,37.5,31.25,35.9375,25,3.125,0,0,10.9375,0,0,0,6.25,0,0,0,6.25,3.125,0,1,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1
4,December'15,8,C,N1,S0,C_N1_S0,12.5,0,15.625,53.125,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5625,0
4,December'15,9,D,N1,S1,D_N1_S1,0,0,71.875,29.6875,3.125,0,0,0,0,6.25,0,4.6875,0,3.125,0,0,0,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.625,3.125
4,December'15,10,C,N1,S1,C_N1_S1,6.25,0,7.8125,62.5,0,0,0,1.5625,0,0,1,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,December'15,11,B,N1,S1,B_N1_S1,4.6875,7.8125,23.4375,51.5625,0,0,0,0,0,1.5625,0,0,0,0,1,0,0,0,0,1.5625,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,31.25,0
4,December'15,14,A,N1,S0,A_N1_S0,0,6.25,12.5,23.4375,0,0,0,6.25,3.125,0,1.5625,3.125,0,0,0,3.125,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4375,1
4,December'15,15,C,N0,S0,C_N0_S0,31.25,87.5,12.5,15.625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,29.6875,1.5625
4,December'15,16,A,N0,S1,A_N0_S1,40.625,0,10.9375,64.0625,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0
4,December'15,17,B,N0,S1,B_N0_S1,9.375,0,62.5,29.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,1.5625
4,December'15,18,B,N0,S1,B_N0_S1,18.75,0,9.375,23.4375,1,3.125,0,0,1,1.5625,0,9.375,0,0,1.5625,0,0,1.5625,0,0,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,14.0625,0
4,December'15,19,A,N0,S1,A_N0_S1,23.4375,1.5625,35.9375,20.3125,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,0
4,December'15,20,A,N0,S1,A_N0_S1,10.9375,0,3.125,26.5625,0,0,0,1.5625,1,0,1.5625,0,0,0,0,4.6875,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0
4,December'15,21,D,N0,S0,D_N0_S0,0,0,76.5625,0,37.5,0,0,0,0,1.5625,0,1.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,1
4,December'15,23,A,N1,S0,A_N1_S0,0,31.25,62.5,10.9375,3.125,0,0,4.6875,1.5625,0,0,4.6875,0,0,0,1.5625,0,3.125,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
4,December'15,24,B,N1,S0,B_N1_S0,3.125,1.5625,1.5625,42.1875,3.125,0,0,0,0,7.8125,0,6.25,0,1.5625,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,6.25
4,December'15,25,B,N1,S1,B_N1_S1,0,0,14.0625,42.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0
4,December'15,26,C,N1,S1,C_N1_S1,0,0,71.875,23.4375,0,0,0,0,0,0,0,1.5625,0,1.5625,0,0,0,6.25,0,0,3.125,0,0,1,0,0,0,0,0,0,0,0,0,4.6875,1
4,December'15,27,C,N1,S0,C_N1_S0,7.8125,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0
4,December'15,28,C,N1,S1,C_N1_S1,14.0625,0,68.75,26.5625,1,0,0,0,0,0,0,7.8125,0,0,0,0,1.5625,1.5625,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,9.375,1.5625
4,December'15,29,D,N1,S1,D_N1_S1,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,6.25
4,December'15,30,A,N1,S1,A_N1_S1,10.9375,0,39.0625,54.6875,1.5625,0,0,1,0,0,0,3.125,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3125,4.6875
4,December'15,31,B,N0,S0,B_N0_S0,56.25,53.125,3.125,26.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.625,3.125
4,December'15,32,A,N0,S0,A_N0_S0,18.75,4.6875,28.125,14.0625,3.125,0,0,12.5,1.5625,0,1.5625,14.0625,1,0,0,0,0,0,1.5625,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,25,1.5625
4,December'15,33,C,N0,S0,C_N0_S0,23.4375,0,15.625,34.375,1.5625,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375,3.125
4,December'15,34,B,N0,S0,B_N0_S0,3.125,0,26.5625,66.625,1.5625,0,0,0,0,0,0,1.5625,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,1
4,December'15,35,D,N0,S1,D_N0_S1,3.125,0,32.8125,51.5625,0,1,0,0,0,0,0,0,0,0,0,0,1.5625,1.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1875,7.8125
4,December'15,36,A,N0,S1,A_N0_S1,10.9375,6.25,35.9375,37.5,1.5625,0,0,3.125,0,0,1.5625,10.9375,0,0,0,3.125,0,0,0,1.5625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,31.25,3.125
4,December'15,37,C,N0,S1,C_N0_S1,9.375,0,20.3125,73.4375,4.6875,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5625,4.6875
4,December'15,38,D,N0,S1,D_N0_S1,9.375,0,1.5625,39.0625,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.625,7.8125
4,December'15,40,A,N0,S1,A_N0_S1,6.25,3.125,51.5625,9.375,0,0,0,1.5625,0,1,0,17.1875,21.875,0,0,0,0,1,1.5625,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,10.9375,1.5625
4,December'15,41,D,N0,S0,D_N0_S0,6.25,0,26.5625,60.9375,10.9375,0,0,0,0,0,0,0,0,1.5625,0,0,1.5625,1,0,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,28.125,3.125
